,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
407,2021_10_25,-38.103916,-57.566906,https://inmueble.mercadolibre.com.ar/MLA-907286276-departamento-tipo-ph-2-amb-wifi-frente-al-mar-playas-del-sur-_JM,Departamento Tipo Ph 2 Amb Wifi Frente Al Mar Playas Del Sur,Ph,7500.0,ARS,45,2
408,2021_10_25,-38.026833,-57.53465,https://departamento.mercadolibre.com.ar/MLA-907301163-hermoso-monoambiente-con-balcon-terraza-_JM,Hermoso Monoambiente Con Balcón Terraza,Departamento,100.0,ARS,65,1
409,2021_10_25,-38.097153,-57.5579,https://departamento.mercadolibre.com.ar/MLA-907361510-departamento-hotel-alfar-_JM,Departamento Hotel Alfar,Departamento,2000.0,ARS,25,1
410,2021_10_25,-37.984665,-57.54472,https://departamento.mercadolibre.com.ar/MLA-907372742-duena-deptos2-y-3-amb-mar-centrotemporada-_JM,"Dueña Deptos.2 Y 3 Amb. Mar, Centro,temporada.",Departamento,2000.0,ARS,80,3
411,2021_10_25,-38.004154,-57.5438,https://departamento.mercadolibre.com.ar/MLA-907512888-frente-al-mar-y-casino-5-personas-todo-el-ano-_JM,Frente Al Mar Y Casino  -  5 Personas - Todo El Año!,Departamento,3800.0,ARS,80,3
412,2021_10_25,-38.010044,-57.537933,https://departamento.mercadolibre.com.ar/MLA-907640347-2-ambccocheradueno-directexcelente-ubicacion-y-equip-_JM,"2 Amb.c/cochera,dueño Direct.excelente Ubicacion Y Equip.!!!",Departamento,4000.0,ARS,60,2
413,2021_10_25,-38.027794,-57.53232,https://departamento.mercadolibre.com.ar/MLA-907772404-departamento-de-diseno-a-cuadras-del-mar-_JM,Departamento De Diseño A Cuadras Del Mar,Departamento,4800.0,ARS,40,1
414,2021_10_25,-38.014256,-57.530678,https://departamento.mercadolibre.com.ar/MLA-907868354-depto-3-ambientes-5-personas-frente-al-mar-_JM,Depto 3 Ambientes 5 Personas Frente Al Mar,Departamento,60000.0,ARS,48,3
415,2021_10_25,-38.006474,-57.547066,https://departamento.mercadolibre.com.ar/MLA-908193754-departamento-4-ambientes-_JM,Departamento 4 Ambientes¡¡,Departamento,6000.0,ARS,90,4
416,2021_10_25,-38.008896,-57.53973,https://departamento.mercadolibre.com.ar/MLA-908234740-palacio-cosmos-vista-panoramica-piso-31-3amb-con-dep-y-coch-_JM,Palacio Cosmos Vista Panoramica Piso 31 3amb Con Dep Y Coch.,Departamento,10000.0,ARS,100,3
417,2021_10_25,-37.99629,-57.544334,https://departamento.mercadolibre.com.ar/MLA-908503154-depto-frente-al-mar-balneario-alfonsina-mar-del-plata-_JM,"Depto Frente Al Mar, Balneario Alfonsina Mar Del Plata",Departamento,4500.0,ARS,69,4
418,2021_10_25,-38.016273,-57.542023,https://departamento.mercadolibre.com.ar/MLA-908794273-3-amb-sobre-calle-guemes-enero-2022-ya-esta-reservado-_JM, 3 Amb. Sobre Calle Güemes. (enero 2022 Ya Está Reservado),Departamento,6000.0,ARS,64,3
419,2021_10_25,-38.007454,-57.540535,https://departamento.mercadolibre.com.ar/MLA-908823055-en-bristol-_JM,En Bristol,Departamento,5000.0,ARS,70,2
420,2021_10_25,-38.014256,-57.530678,https://departamento.mercadolibre.com.ar/MLA-909058386-2amb53mc2cvareseampliobalconcablewificoch2cguemesmejorbarrio-_JM,2amb53mc2cvareseampliobalcóncablewificoch2cguemesmejorbarrio,Departamento,3500.0,ARS,53,2
421,2021_10_25,-38.085587,-57.54249,https://departamento.mercadolibre.com.ar/MLA-909097686-mar-del-plata-2-y-12-amb-terraza-vista-al-mar-mogotes-_JM,Mar Del Plata 2 Y 1/2  Amb Terraza Vista Al Mar Mogotes,Departamento,3500.0,ARS,380,2
422,2021_10_25,-37.98756,-57.54799,https://departamento.mercadolibre.com.ar/MLA-909105861-depto-tres-ambientes-_JM,Depto Tres Ambientes ,Departamento,4500.0,ARS,40,3
423,2021_10_25,-38.025852,-57.534565,https://departamento.mercadolibre.com.ar/MLA-909441719-leandro-n-alem-3913-esq-formosa-playa-grande-mar-del-plata-_JM,Leandro N Alem 3913 Esq Formosa Playa Grande Mar Del Plata,Departamento,7500.0,ARS,83,3
424,2021_10_25,-38.099846,-57.572353,https://departamento.mercadolibre.com.ar/MLA-909463251-zona-sur-_JM,Zona Sur,Departamento,5000.0,ARS,50,3
425,2021_10_25,-37.98756,-57.54799,https://departamento.mercadolibre.com.ar/MLA-909679320-tres-ambientes-estudiantes-temporada-invierno-_JM,Tres Ambientes Estudiantes Temporada Invierno,Departamento,21000.0,ARS,48,3
426,2021_10_25,-38.00771,-57.54216,https://departamento.mercadolibre.com.ar/MLA-909978845-1-amb-nuevo-caire-ac-directtv-p3-pers-colon-al-1800-_JM,1 Amb. Nuevo C/aire Ac.-directtv - P/3 Pers. - Colón Al 1800,Departamento,2000.0,ARS,25,1
427,2021_10_25,-38.008213,-57.5455,https://departamento.mercadolibre.com.ar/MLA-910099772-mar-del-plata-bristol-estudiantes-en-invierno-y-verano-_JM,Mar Del Plata- Bristol- Estudiantes En Invierno Y Verano,Departamento,2500.0,ARS,52,2
428,2021_10_25,-38.009636,-57.535465,https://departamento.mercadolibre.com.ar/MLA-910117940-alquiler-mar-del-plata-depto-con-piletacochera-varese-_JM,Alquiler Mar Del Plata Depto Con Pileta/cochera - Varese,Departamento,7000.0,ARS,60,2
429,2021_10_25,-38.027794,-57.53232,https://departamento.mercadolibre.com.ar/MLA-910512950-departamento-frente-golf-playa-grande-_JM,Departamento Frente Golf Playa Grande,Departamento,7500.0,ARS,46,2
430,2021_10_25,-38.01187,-57.540543,https://departamento.mercadolibre.com.ar/MLA-910613692-alquiler-mar-del-plata-departamento-2-amb-zona-guemes-_JM,Alquiler Mar Del Plata Departamento 2 Amb Zona Güemes,Departamento,5500.0,ARS,41,2
431,2021_10_25,-38.01707,-57.530365,https://departamento.mercadolibre.com.ar/MLA-910972193-alquilerfrentealmar-mardelplata-excteestdoy-ubicacion-_JM,"Alquilerfrentealmar,  Mardelplata, Excte.estdo.y Ubicación. ",Departamento,1111.0,ARS,67,2
432,2021_10_25,-38.076164,-57.56391,https://departamento.mercadolibre.com.ar/MLA-911009939-cabanas-alquiler-temporal-bosque-peralta-ramos-mar-del-plata-_JM,Cabañas Alquiler Temporal Bosque Peralta Ramos Mar Del Plata,Departamento,5500.0,ARS,200,3
433,2021_10_25,-38.066666,-57.544945,https://departamento.mercadolibre.com.ar/MLA-911046800-departamento-2-particular-mar-del-plata-verano-2022-_JM,Departamento 2 - Particular - Mar Del Plata-verano 2022,Departamento,3800.0,ARS,40,2
434,2021_10_25,-38.008,-57.53334,https://departamento.mercadolibre.com.ar/MLA-911461863-dto-2-ambientes-cochera-y-pileta-climatizada-zona-torreon-_JM,"Dto 2 Ambientes, Cochera Y Pileta Climatizada, Zona Torreon",Departamento,5500.0,ARS,69,2
435,2021_10_25,-38.00967,-57.53551,https://departamento.mercadolibre.com.ar/MLA-911683449-departamento-2-ambientes-a-la-calle-con-balcon-doble-55-mts2-_JM,Departamento 2 Ambientes A La Calle Con Balcón Doble 55 Mts2,Departamento,7000.0,ARS,55,2
436,2021_10_25,-37.999233,-57.542072,https://departamento.mercadolibre.com.ar/MLA-911921442-alquiler-temporario-mar-del-plata-verano-2022-_JM,Alquiler Temporario Mar Del Plata Verano 2022,Departamento,10000.0,ARS,70,3
