,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
157,2021_10_25,-31.430359,-64.19002,https://departamento.mercadolibre.com.ar/MLA-1108752905-nva-cba-1-dormit-18000-calle-independencia-_JM,Nva Cba 1 Dormit $18000 Calle Independencia,Departamento,18000.0,ARS,0,-1
158,2021_10_25,-31.40915,-64.20553,https://departamento.mercadolibre.com.ar/MLA-1108752920-monoambiente-alberdi-neuquen-43--_JM,"Monoambiente Alberdi , Neuquén 43 !!!",Departamento,9500.0,ARS,18,-1
159,2021_10_25,-31.331017,-64.26403,https://departamento.mercadolibre.com.ar/MLA-1108752922-arguello-village-hermoso-depto-1-dorm-con-cochera-sum-y-pileta-_JM,"Arguello Village Hermoso Depto 1 Dorm Con Cochera, Sum Y Pileta",Departamento,20000.0,ARS,45,2
160,2021_10_25,-31.41987,-64.18702,https://departamento.mercadolibre.com.ar/MLA-1108759455-centro-frente-al-patio-olmos-monoamb-amplio-_JM,Centro Frente Al Patio Olmos Monoamb Amplio,Departamento,14000.0,ARS,22,-1
161,2021_10_25,-31.424004,-64.18447,https://departamento.mercadolibre.com.ar/MLA-1108760192-nva-cba-2-dormitorios-bv-san-juan-19-zona-patio-olmos-_JM,"Nva Cba - 2 Dormitorios - Bv San Juan 19, Zona Patio Olmos",Departamento,23000.0,ARS,40,5
162,2021_10_25,-31.399817,-64.183266,https://departamento.mercadolibre.com.ar/MLA-1108760448-departamento-en-alquiler-de-2-dormitorios-en-cofico-_JM,Departamento En Alquiler De 2 Dormitorios En Cofico,Departamento,30000.0,ARS,100,3
163,2021_10_25,-31.429068,-64.18931,https://departamento.mercadolibre.com.ar/MLA-1108760831-alquilo-depto-1-dormitorio-b-nueva-cordoba-_JM,Alquilo Depto 1 Dormitorio Bº Nueva Córdoba,Departamento,23000.0,ARS,55,3
164,2021_10_25,-31.413525,-64.169556,https://departamento.mercadolibre.com.ar/MLA-1108761572-alq-dpto-2-dorms-en-planta-baja-b-gral-paz-lima-1023-_JM,Alq. Dpto 2 Dorms En Planta Baja - B° Gral. Paz - Lima 1023,Departamento,38500.0,ARS,80,4
165,2021_10_25,-31.399649,-64.185555,https://departamento.mercadolibre.com.ar/MLA-1108763638-cofico-departamento-en-alquiler-1-dormitorio-_JM,"Cofico, Departamento En Alquiler, 1 Dormitorio",Departamento,18000.0,ARS,45,2
166,2021_10_25,-31.406696,-64.18098,https://departamento.mercadolibre.com.ar/MLA-1108779762-departamento-alquiler-3-dormitorios-tipo-casa-_JM,Departamento Alquiler 3 Dormitorios Tipo Casa,Departamento,25000.0,ARS,60,5
167,2021_10_25,-31.423325,-64.17729,https://departamento.mercadolibre.com.ar/MLA-1108780766-nueva-cordoba-excelente-zona-cerca-de-todo-terminal-universidad-centro--_JM,"Nueva Cordoba Excelente Zona Cerca De Todo Terminal, Universidad, Centro.-",Departamento,18500.0,ARS,0,-1
168,2021_10_25,-31.421206,-64.17945,https://departamento.mercadolibre.com.ar/MLA-1108785399-excelente-zona-centrica-depto-nuevo-lindos-detalles-_JM,Excelente Zona Céntrica Depto Nuevo Lindos Detalles,Departamento,21000.0,ARS,55,-1
169,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108793084-ideal-estudiante-monoambiente-amplio-con-balcon-nuevo-_JM,Ideal Estudiante Monoambiente Amplio Con Balcon Nuevo!,Departamento,25000.0,ARS,40,1
170,2021_10_25,-31.416794,-64.49426,https://departamento.mercadolibre.com.ar/MLA-1108793634-monoambiente-a-una-cuadra-de-la-terminal-_JM,Monoambiente  A Una Cuadra  De La  Terminal,Departamento,3000.0,ARS,1000,1
171,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108812865-alquila-dpto-2-dor-cocina-separada-balcon-amplio-nueva-cordoba-a-estrenar-_JM,Alquila- Dpto. 2 Dor. Cocina Separada . Balcón Amplio. **nueva Córdoba** A Estrenar!!,Departamento,50000.0,ARS,800,-1
172,2021_10_25,-31.421741,-64.183136,https://departamento.mercadolibre.com.ar/MLA-1108819491-excelente-departamento-de-1-dormitorio-sobre-bv-illia-217-_JM,Excelente Departamento De 1 Dormitorio Sobre Bv.  Illia 217.,Departamento,18500.0,ARS,0,-1
173,2021_10_25,-31.40663,-64.19859,https://departamento.mercadolibre.com.ar/MLA-1108819580-alberdi-excelente-ubicacion-nuevo-a-estrenar-_JM,"Alberdi, Excelente Ubicacion Nuevo A Estrenar",Departamento,18000.0,ARS,0,-1
174,2021_10_25,-31.387747,-64.15033,https://departamento.mercadolibre.com.ar/MLA-1108819619-ref-457-alquileres-en-cordoba-b-talleres-este-_JM,Ref 457 Alquileres En Córdoba B° Talleres Este,Departamento,15000.0,ARS,500,4
175,2021_10_25,-31.394533,-64.262184,https://departamento.mercadolibre.com.ar/MLA-1108821265-alquiler-temporario-amoblado-alto-villasol-_JM,Alquiler Temporario Amoblado Alto Villasol,Departamento,3500.0,ARS,50,3
