,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
422,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928068037-departamento-cafferata-915-en-contruccion-entrega-2021-plan-renta-monoambiente-_JM,Departamento Cafferata 915 En Contruccion - Entrega 2021 Plan Renta Monoambiente,Departamento,63675.0,USD,39,1
423,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928068063-departamento-cafferata-915-en-contruccion-entrega-2021-plan-renta-_JM,Departamento Cafferata 915 En Contruccion - Entrega 2021 Plan Renta,Departamento,57960.0,USD,36,1
424,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928068064-departamento-cafferata-915-en-contruccion-entrega-2021-plan-renta-monoambiente-_JM,Departamento Cafferata 915 En Contruccion - Entrega 2021 Plan Renta Monoambiente,Departamento,46207.0,USD,28,1
425,2021_10_25,-32.95698,-60.639366,https://departamento.mercadolibre.com.ar/MLA-928526315-av-san-martin-1600-departamento-de-un-dormitorio-en-alquiler-centro-_JM,Av. San Martín 1600 - Departamento De Un Dormitorio En Alquiler - Centro,Departamento,98000.0,USD,45,2
426,2021_10_25,-32.949265,-60.668007,https://departamento.mercadolibre.com.ar/MLA-928700934-departamento-pje-zavalla-al-3100-entre-av-francia-y-vera-mujica-_JM,Departamento Pje Zavalla Al 3100 Entre Av Francia Y Vera Mujica,Departamento,15000.0,ARS,37,1
427,2021_10_25,-32.943386,-60.635902,https://departamento.mercadolibre.com.ar/MLA-929661184-departamento-martin-_JM,Departamento - Martin,Departamento,25000.0,ARS,0,3
428,2021_10_25,-32.9445,-60.640656,https://departamento.mercadolibre.com.ar/MLA-929770297-departamento-microcentro-_JM,Departamento - Microcentro,Departamento,35000.0,ARS,0,4
429,2021_10_25,-32.96749,-60.637993,https://departamento.mercadolibre.com.ar/MLA-929791950-dpto-tercer-piso-en-alquiler-ocampo-715-rosario-_JM,"Dpto Tercer Piso En Alquiler, Ocampo 715, Rosario",Departamento,15500.0,ARS,40,2
430,2021_10_25,-32.947144,-60.659756,https://departamento.mercadolibre.com.ar/MLA-929794591-dpto-tercer-piso-en-alquiler-rodriguez-1231-rosario-_JM,"Dpto Tercer Piso En Alquiler, Rodriguez 1231, Rosario",Departamento,16500.0,ARS,40,2
431,2021_10_25,-32.887493,-60.71071,https://departamento.mercadolibre.com.ar/MLA-929834547-departamento-2-dormitorios-rucci-_JM,Departamento 2 Dormitorios - Rucci,Departamento,17000.0,ARS,50,4
