,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
116,2021_10_13,-34.611546,-68.33554,https://departamento.mercadolibre.com.ar/MLA-922532205-alquiler-de-departamentos-en-san-rafael-a-estrenar-_JM,Alquiler De Departamentos En San Rafael. A Estrenar,Departamento,4500.0,ARS,80,3
117,2021_10_13,-32.889458,-68.84584,https://departamento.mercadolibre.com.ar/MLA-923889881-departamento-en-microcentro-_JM,Departamento En Microcentro,Departamento,40000.0,ARS,35,2
118,2021_10_13,-35.146706,-70.08105,https://departamento.mercadolibre.com.ar/MLA-924675105-alquiler-las-lenas-departamento-nuevo-a-estrenar-_JM,Alquiler Las Leñas. Departamento Nuevo A Estrenar,Departamento,40.0,ARS,40,2
119,2021_10_13,-33.007854,-68.86834,https://departamento.mercadolibre.com.ar/MLA-925199477-alquiler-temporario-casa-en-mendoza-caminos-del-vino-_JM,Alquiler Temporario Casa En Mendoza. Caminos Del Vino,Departamento,15000.0,ARS,700,7
120,2021_10_13,-32.8905,-68.840004,https://departamento.mercadolibre.com.ar/MLA-925379386-departamento-4-px-lugar-privilegiado-equipado-_JM,Departamento 4 Px - Lugar Privilegiado - Equipado,Departamento,3000.0,ARS,44,2
121,2021_10_13,-34.625454,-68.32357,https://departamento.mercadolibre.com.ar/MLA-925508168-departamentos-centro-san-rafael-mza-_JM,Departamentos Centro San Rafael (mza),Departamento,2200.0,ARS,35,1
122,2021_10_13,-35.146877,-70.08083,https://casa.mercadolibre.com.ar/MLA-925585709-las-lenas-invierno-2022-duplex-lyra-7-pers-y-depto-p-5-_JM,"Las Leñas Invierno 2022- Duplex Lyra, 7 Pers Y Depto P 5",Casa,16000.0,ARS,62,
123,2021_10_13,-32.97903,-68.79836,https://departamento.mercadolibre.com.ar/MLA-925704411-departamento-en-alquiler-maipu-_JM,Departamento En Alquiler Maipú.,Departamento,35000.0,ARS,85,3
124,2021_10_13,-33.076744,-68.491875,https://departamento.mercadolibre.com.ar/MLA-927307641-alquiler-departamento-_JM,Alquiler Departamento,Departamento,22000.0,ARS,60,3
125,2021_10_13,-32.893948,-68.843155,https://departamento.mercadolibre.com.ar/MLA-927314013-departamento-temporal-en-pleno-centro-de-mzawifi-gratis-_JM,Departamento Temporal En Pleno Centro De Mza...(wifi Gratis),Departamento,3500.0,ARS,28,1
